IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP143;IP_PROP145;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP162;IP_PROP149;IP_PROP146;IP_PROP147;IP_PROP148;CV_PRICE_1;IP_PROP706;IP_PROP707;IC_GROUP0;IC_GROUP1;IC_GROUP2
84701;молдинг 1.51.366;1.51.366;N;2000;;;;;67;;;;;;9;;;;827.00;;;Интерьерный декор;молдинги;
93666;база 1.54.060;1.54.060;N;;110;300;;;;;;;;;30;;;;1215.00;150;44,4;Интерьерный декор;обрамление арок;
93667;база 1.54.070;1.54.070;N;;110;300;;;;;;;;;30;;;;1215.00;150;44,4;Интерьерный декор;обрамление арок;
93749;база 1.54.060;1.54.060;N;;110;300;;;;;;;;;30;;;;1215.00;150;44,4;Интерьерный декор;обрамление дверей;
93750;база 1.54.070;1.54.070;N;;110;300;;;;;;;;;30;;;;1215.00;150;44,4;Интерьерный декор;обрамление дверей;
98517;элемент 1.65.501;1.65.501;N;2000;60;60;;;;;;;;;;;;;675.00;457;23,6;Интерьерный декор;дополнительные элементы;
98518;элемент 1.65.502;1.65.502;N;2000;48;60;;;;;;;;;;;;;608.00;457;21,6;Интерьерный декор;дополнительные элементы;
98519;элемент 1.65.503;1.65.503;N;2000;33;60;;;;;;;;;;;;;552.00;457;19,6;Интерьерный декор;дополнительные элементы;
99041;панель потолочная 1.51.518;1.51.518;N;;2040;259;;;;;;;;;33;;;;7193.00;664;62,2;Интерьерный декор;панели потолочные;
99042;панель декоративная 1.51.518;1.51.518;N;;2040;259;;;;;;;;;33;;;;7193.00;664;62,2;Интерьерный декор;панели декоративные;
99043;панель потолочная 1.57.502;1.57.502;N;;147;147;;;;;;;;;33;;;;872.00;357;;Интерьерный декор;панели декоративные;
99044;панель потолочная 1.57.503;1.57.503;N;;292;292;;;;;;;;;60;;;;1990.00;357;;Интерьерный декор;панели декоративные;
99045;панель потолочная 1.57.504;1.57.504;N;;250;208;;;;;;;;;24;;;;913.00;357;;Интерьерный декор;панели декоративные;
104199;карниз 6.50.108;6.50.108;N;2000;;;;117;115;;;;;;;;;;1287.00;500;17,6;Композиты;карнизы;
104753;молдинг 1.51.383 гибкий;1.51.383;Y;2000;;;;;75;;;;;;23;550;550;3000;2547.00;500;8,9;Интерьерный декор;гибкие молдинги;
107084;элемент 1.65.001;1.65.001;N;2000;60;60;;;;;;;;;;;;;2251.00;457;23,6;Интерьерный декор;дополнительные элементы;
107087;элемент 1.65.002;1.65.002;N;2000;48;60;;;;;;;;;;;;;2010.00;457;21,6;Интерьерный декор;дополнительные элементы;
107088;элемент 1.65.003;1.65.003;N;2000;33;60;;;;;;;;;;;;;1807.00;457;19,6;Интерьерный декор;дополнительные элементы;
109457;розетка 1.56.512;1.56.512;N;;;124;;;;;;;123;;;;;;939.00;;;Интерьерный декор;розетки;
126248;карниз 1.50.229 гибкий;1.50.229;Y;2000;;;;48;119;;;;;;;3500;;;4112.00;429;17,3;Интерьерный декор;гибкие карнизы;
126269;карниз 1.50.624 гибкий;1.50.624;Y;2000;;;;120;199;;;;;;;4000;;;5659.00;557;39,6;Интерьерный декор;гибкие карнизы;
127537; 1.51.701 гибкий;1.51.701;Y;2000;;;;;109;;;;;;31;3500;4000;>5000;3911.00;664;17,2;Интерьерный декор;гибкие молдинги;
142167;арочный элемент 1.61.511;1.61.511;N;2020;;;;;105;;;;;;65;;;;5708.00;736;60,2;Интерьерный декор;арочный элемент;
158448;E13.S.60 / Клей Европласт стыковочный PU 60 мл.;E13.S.60;N;;;;;;;;;;;;;;;;520.00;;;Интерьерный декор;клей;
158449;E12.S.290 / Клей Европласт стыковочный PU 290 мл.;E12.S.290;N;;;;;;;;;;;;;;;;1399.00;;;Интерьерный декор;клей;
159097;плинтус 6.53.110;6.53.110;N;2000;;;;;138;18;;;;;;;;;1104.00;593;16,4;Композиты;плинтусы;
164888;молдинг 1.51.386 гибкий;1.51.386;Y;2000;;;;;35;;;;;;15;550;550;1000;1967.00;271;3,1;Интерьерный декор;гибкие молдинги;
165150;кронштейн 1.19.801;1.19.801;N;;127;100;120;;;;;;;;;;;;2051.00;136;;Интерьерный декор;кронштейны;
165153;панель декоративная 6.59.801;6.59.801;N;2000;251;;;;;;;;;;25;;;;2970.00;1200;35,9;Интерьерный декор;панели декоративные;
165154;панель декоративная 6.59.802;6.59.802;N;2000;251;;;;;;;;;;25;;;;2970.00;1200;34,5;Интерьерный декор;панели декоративные;
165155;панель декоративная 6.59.803;6.59.803;N;2000;240;;;;;;;;;;25;;;;2860.00;1200;33;Интерьерный декор;панели декоративные;
165156;декоративный элемент 1.62.801;1.62.801;N;;40;50;40;;;;;;;;;;;;928.00;40;;Интерьерный декор;декоративные элементы;
165157;декоративный элемент 1.62.802;1.62.802;N;;100;100;10;;;;;;;;;;;;933.00;136;;Интерьерный декор;декоративные элементы;
165158;декоративный элемент 1.62.803;1.62.803;N;;76;76;20;;;;;;;;;;;;938.00;80;;Интерьерный декор;декоративные элементы;
165159;декоративный элемент 1.62.804;1.62.804;N;;100;120;15;;;;;;;;;;;;951.00;136;;Интерьерный декор;декоративные элементы;
165160;декоративный элемент левый 1.62.805;1.62.805;N;;33;100;15;;;;;;;;;;;;926.00;80;;Интерьерный декор;декоративные элементы;
165161;декоративный элемент правый 1.62.806;1.62.806;N;;33;100;15;;;;;;;;;;;;926.00;80;;Интерьерный декор;декоративные элементы;
165162;карниз 6.50.801;6.50.801;N;2000;;;;130;134;;;;;;;;;;2282.00;600;16,8;Интерьерный декор;карнизы;
165163;карниз 6.50.802;6.50.802;N;2000;;;;120;159;;;;;;;;;;3025.00;800;24,8;Интерьерный декор;карнизы;
165164;карниз 6.50.803;6.50.803;N;2000;;;;220;25;;;;;;;;;;3117.00;800;27,2;Интерьерный декор;карнизы;
165165;молдинг 1.51.803;1.51.803;N;2000;;;;;26;;;;;;25;;;;1510.00;430;6,3;Интерьерный декор;молдинги;
165166;молдинг 1.51.804;1.51.804;N;2000;;;;;70;;;;;;20;;;;1613.00;600;3,8;Интерьерный декор;молдинги;
165167;молдинг 1.51.805;1.51.805;N;2000;;;;;50;;;;;;30;;;;1582.00;500;3;Интерьерный декор;молдинги;
165168;молдинг 1.51.806;1.51.806;N;2000;;;;;49;;;;;;30;;;;1582.00;500;3;Интерьерный декор;молдинги;
165169;молдинг 1.51.807;1.51.807;N;1980;;;;;100;;;;;;24;;;;2053.00;600;14,8;Интерьерный декор;молдинги;
165170;молдинг 1.51.811;1.51.811;N;2000;;;;;40;;;;;;10;;;;1461.00;430;2,45;Интерьерный декор;молдинги;
165171;молдинг 6.51.801;6.51.801;N;2000;;;;;59;;;;;;15;;;;598.00;500;5,2;Интерьерный декор;молдинги;
165172;молдинг 6.51.802;6.51.802;N;2000;;;;;60;;;;;;18;;;;1210.00;500;4,5;Интерьерный декор;молдинги;
165173;молдинг 6.51.808;6.51.808;N;2000;;;;;30;;;;;;25;;;;440.00;430;4,2;Интерьерный декор;молдинги;
165174;молдинг 6.51.809;6.51.809;N;2000;;;;;15;;;;;;15;;;;275.00;300;2;Интерьерный декор;молдинги;
165175;молдинг 6.51.810;6.51.810;N;2000;;;;;21;;;;;;15;;;;550.00;300;2,55;Интерьерный декор;молдинги;
165176;молдинг 6.51.815;6.51.815;N;2000;;;;;40;;;;;;20;;;;440.00;430;4,44;Интерьерный декор;молдинги;
165177;плинтус 6.53.801;6.53.801;N;2000;;;;;60;15;;;;;;;;;604.00;500;5,1;Интерьерный декор;плинтусы;
165178;плинтус 6.53.802;6.53.802;N;2000;;;;;160;25;;;;;;;;;2496.00;800;16,1;Интерьерный декор;плинтусы;
165179;плинтус 6.53.803;6.53.803;N;2000;;;;;100;15;;;;;;;;;1010.00;800;8,9;Интерьерный декор;плинтусы;
165180;плинтус 6.53.804;6.53.804;N;2000;;;;;150;15;;;;;;;;;1203.00;800;13;Интерьерный декор;плинтусы;
165181;плинтус 6.53.805;6.53.805;N;2000;;;;;200;15;;;;;;;;;2397.00;800;18,8;Интерьерный декор;плинтусы;
165182;розетка 1.56.801;1.56.801;N;;;;;;;;;;350;;16;;;;1705.00;136;;Интерьерный декор;розетки;
165183;розетка 1.56.802;1.56.802;N;;;;;;;;;;700;;23;;;;5060.00;264;;Интерьерный декор;розетки;
165184;розетка 1.56.803;1.56.803;N;;;;;;;;;;450;;21;;;;3300.00;200;;Интерьерный декор;розетки;
165185;розетка 1.56.804;1.56.804;N;;;;;;;;;;901;;21;;;;6050.00;350;;Интерьерный декор;розетки;
165186;розетка 1.56.805;1.56.805;N;;;;;;;;;;380;;20;;;;1705.00;150;;Интерьерный декор;розетки;
165187;розетка 1.56.806;1.56.806;N;;;;;;;;;;760;;30;;;;5005.00;300;;Интерьерный декор;розетки;
165188;угловой элемент 1.52.810;1.52.810;N;;280;280;;;;;;;;;;;;;962.00;100;2,55;Интерьерный декор;угловые элементы;
165189;угловой элемент 1.52.812;1.52.812;N;;280;280;;;;;;;;;;;;;962.00;100;2,55;Интерьерный декор;угловые элементы;
165190;угловой элемент 1.52.815;1.52.815;N;;245;245;;;;;;;;;;;;;974.00;100;4,44;Интерьерный декор;угловые элементы;
165191;угловой элемент 1.52.816;1.52.816;N;;300;300;;;;;;;;;;;;;988.00;129;4,44;Интерьерный декор;угловые элементы;
165200;элемент камина 1.64.801;1.64.801;N;1600;430;;280;;;;;;;;;;;;28599.00;1200;;Интерьерный декор;элементы камина;
165201;элемент камина 1.64.803;1.64.803;N;1200;300;;280;;;;;;;;;;;;21999.00;1000;;Интерьерный декор;элементы камина;
165901;элемент камина 1.64.801;1.64.801;N;1600;430;;280;;;;;;;;;;;;28599.00;1200;;Интерьерный декор;элементы камина;
165902;элемент камина 1.64.801;1.64.801;N;1600;430;;280;;;;;;;;;;;;28599.00;1200;;Интерьерный декор;элементы камина;
165903;элемент камина 1.64.803;1.64.803;N;1200;300;;280;;;;;;;;;;;;21999.00;1000;;Интерьерный декор;элементы камина;
165904;элемент камина 1.64.803;1.64.803;N;1200;300;;280;;;;;;;;;;;;21999.00;1000;;Интерьерный декор;элементы камина;
167039;панель декоративная 6.59.801-280;6.59.801-280;N;2800;251;;;;;;;;;;25;;;;4158.00;1680;35,9;Интерьерный декор;панели декоративные;
167040;панель декоративная 6.59.802-280;6.59.802-280;N;2800;251;;;;;;;;;;25;;;;4158.00;1680;34,5;Интерьерный декор;панели декоративные;
167041;панель декоративная 6.59.803-280;6.59.803-280;N;2800;240;;;;;;;;;;25;;;;4004.00;1680;33;Интерьерный декор;панели декоративные;
170175;панель декоративная 6.59.806;6.59.806;N;2000;240;;;;;;;;;;20;;;;2860.00;1200;33;Интерьерный декор;панели декоративные;
170176;панель декоративная 6.59.806-280;6.59.806-280;N;2800;240;;;;;;;;;;20;;;;4004.00;1680;33;Интерьерный декор;панели декоративные;
170214;панель декоративная 6.59.804;6.59.804;N;2000;240;;;;;;;;;;30;;;;2860.00;1200;33;Интерьерный декор;панели декоративные;
170215;панель декоративная 6.59.804-280;6.59.804-280;N;2800;240;;;;;;;;;;30;;;;4004.00;1680;33;Интерьерный декор;панели декоративные;
173408;карниз 6.50.238;6.50.238;N;2000;;;;30;30;;;;;;;;;;363.00;430;3,8;Композиты;карнизы;
173409;карниз 6.50.239;6.50.239;N;2000;;;;28;28;;;;;;;;;;363.00;430;3;Композиты;карнизы;
173410;карниз 6.50.240;6.50.240;N;2000;;;;31;31;;;;;;;;;;363.00;430;3,2;Композиты;карнизы;
173411;карниз 6.50.241;6.50.241;N;2000;;;;45;110;;;;;;;;;;1719.00;430;11,4;Композиты;карнизы;
173412;карниз 6.50.242;6.50.242;N;2000;;;;100;200;;;;;;;;;;2640.00;550;33,7;Композиты;карнизы;
173413;карниз 6.50.243;6.50.243;N;2000;;;;147;167;;;;;;;;;;2385.00;600;26;Композиты;карнизы;
173414;карниз 6.50.244;6.50.244;N;2000;;;;89;110;;;;;;;;;;1356.00;500;14,2;Композиты;карнизы;
173415;карниз 6.50.245;6.50.245;N;2000;;;;110;116;;;;;;;;;;1522.00;500;17,35;Композиты;карнизы;
173416;карниз 6.50.246;6.50.246;N;2000;;;;66;130;;;;;;;;;;1382.00;550;15,7;Композиты;карнизы;
173417;карниз 6.50.247;6.50.247;N;2000;;;;43;91;;;;;;;;;;1005.00;550;9,2;Композиты;карнизы;
173418;молдинг 6.51.389;6.51.389;N;2000;;;;;34;;;;;;15;;;;381.00;430;2,8;Композиты;молдинги;
173419;молдинг 6.51.390;6.51.390;N;2000;;;;;92;;;;;;34;;;;1404.00;500;10,8;Композиты;молдинги;
173420;молдинг 6.51.391;6.51.391;N;2000;;;;;41;;;;;;18;;;;456.00;430;4;Композиты;молдинги;
173421;молдинг 6.51.392;6.51.392;N;2000;;;;;89;;;;;;37;;;;1404.00;500;10,4;Композиты;молдинги;
173422;плинтус 6.53.113;6.53.113;N;2000;;;;;130;15;;;;;;;;;1253.00;600;11,1;Композиты;плинтусы;
173423;плинтус 6.53.114;6.53.114;N;2000;;;;;150;15;;;;;;;;;1138.00;600;12,5;Композиты;плинтусы;
173424;плинтус 6.53.115;6.53.115;N;2000;;;;;70;16;;;;;;;;;706.00;500;6,9;Интерьерный декор;плинтусы;
173425;плинтус 6.53.116;6.53.116;N;2000;;;;;100;16;;;;;;;;;951.00;500;9,3;Интерьерный декор;плинтусы;
173426;плинтус 6.53.117;6.53.117;N;2000;;;;;185;15;;;;;;;;;1738.00;800;16,7;Интерьерный декор;плинтусы;
173427;плинтус 6.53.118;6.53.118;N;2000;;;;;200;15;;;;;;;;;2255.00;800;18;Интерьерный декор;плинтусы;
173949;угловой элемент 1.52.817;1.52.817;N;;300;300;;;;;;;;;;;;;1000.00;129;4,44;Интерьерный декор;угловые элементы;
240667;молдинг 1.51.817;1.51.817;N;2000;;;;;56;;;;;;20;;;;1668.00;500;6,8;Интерьерный декор;молдинги;
240672;молдинг 6.51.812;6.51.812;N;2000;;;;;50;;;;;;8;;;;481.00;357;2,5;Интерьерный декор;молдинги;
240675;молдинг 6.51.813;6.51.813;N;2000;;;;;50;;;;;;8;;;;481.00;664;2,5;Интерьерный декор;молдинги;
240679;молдинг 6.51.814;6.51.814;N;2000;;;;;25;;;;;;26;;;;416.00;271;5,1;Интерьерный декор;молдинги;
240680;молдинг 6.51.816;6.51.816;N;2000;;;;;40;;;;;;30;;;;582.00;357;8,5;Интерьерный декор;молдинги;
240683;карниз 6.50.804;6.50.804;N;2000;;;;86;140;;;;;;;;;;2031.00;664;15,3;Интерьерный декор;карнизы;
240687;плинтус 6.53.806;6.53.806;N;2000;;;;;150;12;;;;;;;;;1397.00;500;14,1;Интерьерный декор;плинтусы;
240694;панель декоративная 1.59.817;1.59.817;N;500;500;;;;;;;;;;20;;;;2301.00;450;115;Интерьерный декор;панели декоративные;
306553;панель декоративная 6.59.805;6.59.805;N;2000;240;;;;;;;;;;28;;;;2860.00;1200;33;Интерьерный декор;панели декоративные;
306606;панель декоративная 6.59.805-280;6.59.805-280;N;2800;240;;;;;;;;;;28;;;;4004.00;1680;33;Интерьерный декор;панели декоративные;
308748;карниз 1.50.805;1.50.805;N;2007;;;;75;200;;;;;;;;;;4180.00;990;25;Интерьерный декор;карнизы;
308753;молдинг 1.51.818;1.51.818;N;2007;;;;;80;;;;;;30;;;;1885.00;500;16;Интерьерный декор;молдинги;
308755;молдинг 1.51.819;1.51.819;N;2007;;;;;100;;;;;;25;;;;2183.00;600;15;Интерьерный декор;молдинги;
308766;угловой элемент 1.52.818;1.52.818;N;;131;200;;;;;;;;;;;;;1056.00;105;25;Интерьерный декор;угловые элементы;
308767;угловой элемент 1.52.819;1.52.819;N;;106;200;;;;;;;;;;;;;1056.00;115;25;Интерьерный декор;угловые элементы;
308770;панель декоративная 1.59.818;1.59.818;N;500;500;;;;;;;;;;20;;;;2914.00;800;12;Интерьерный декор;панели декоративные;
