IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP160;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP143;IP_PROP145;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP162;IP_PROP149;IP_PROP146;IP_PROP147;IP_PROP148;CV_PRICE_1;IC_GROUP0;IC_GROUP1;IC_GROUP2
6389;капитель 4.15.302;4.15.302;Нет;ВР002025162;;655;512;328;;;;;;;;;;;;5990.00;Фасадный декор;составные элементы;
6390;капитель 4.11.102;4.11.102;Нет;ВР002028127;;544;240;544;;;;;;;;;;;;6290.00;Фасадный декор;составные элементы;
6391;капитель 4.11.202;4.11.202;Нет;ВР002028130;;635;241;540;;;;;;;;;;;;8785.00;Фасадный декор;составные элементы;
6392;капитель 4.11.302;4.11.302;Нет;ВР002028128;;655;512;655;;;;;;;;;;;;13177.00;Фасадный декор;составные элементы;
6393;база 4.13.001;4.13.001;Нет;ВР002028136;;482;199;482;;;;;;;;;;;;4752.00;Фасадный декор;составные элементы;
6394;ствол 4.12.001;4.12.001;Нет;ВР002028131;;434/362;350;434/362;;;;;;;;;;;;6151.00;Фасадный декор;составные элементы;
6395;ствол 4.12.002;4.12.002;Нет;ВР002028132;;362;700;362;;;;;;;;;;;;6291.00;Фасадный декор;составные элементы;
6396;ствол 4.12.003;4.12.003;Нет;ВР002028133;;435;350;435;;;;;;;;;;;;4393.00;Фасадный декор;составные элементы;
6397;ствол 4.12.004;4.12.004;Нет;ВР002028134;;364;700;364;;;;;;;;;;;;6123.00;Фасадный декор;составные элементы;
6398;ствол 4.12.005;4.12.005;Нет;ВР002028135;;364;350;364;;;;;;;;;;;;4393.00;Фасадный декор;составные элементы;
6423;карниз 1.50.271 гибкий;1.50.271;Да;ВР002028461;2000;;;;165;226;;;;;;;5000;5000;;5268.00;Интерьерный декор;гибкие карнизы;
6424;карниз 1.50.274 гибкий;1.50.274;Да;ВР002028462;2000;;;;57;86;;;;;;;2500;2000;;1846.00;Интерьерный декор;гибкие карнизы;
6429;E03.S.60 / Клей Европласт стыковочный 60 мл.;E03.S.60;Нет;ВР002028247;;;;;;;;;;;;;;;;330.00;Интерьерный декор;клей;
6430;база 1.54.030;1.54.030;Нет;ВР002028359;;109;230;;;;;;;;;29;;;;651.00;Интерьерный декор;обрамление арок;
6431;квадрат 1.54.013;1.54.013;Нет;ВР002028360;;109;109;;;;;;;;;28;;;;239.00;Интерьерный декор;обрамление арок;
6432;квадрат 1.54.013;1.54.013;Нет;ВР002028360;;109;109;;;;;;;;;28;;;;239.00;Интерьерный декор;обрамление дверей;
6433;база 1.54.030;1.54.030;Нет;ВР002028359;;109;230;;;;;;;;;29;;;;651.00;Интерьерный декор;обрамление дверей;
6434;угловой элемент 1.52.285;1.52.285;Нет;ВР002028170;;180;180;;;;;;;;;24;;;;523.00;Интерьерный декор;угловые элементы;
6435;молдинг 1.51.367;1.51.367;Нет;ВР002028351;2000;;;;;124;;;;;;24;;;;1122.00;Интерьерный декор;молдинги;
6436;молдинг 1.51.367 гибкий;1.51.367;Да;ВР002028728;2000;;;;;124;;;;;;24;550;550;1500;2244.00;Интерьерный декор;гибкие молдинги;
6438;карниз 1.50.280;1.50.280;Нет;ВР002028164;2000;;;;144;170;;;;;;;;;;2348.00;Интерьерный декор;карнизы;
6439;молдинг 1.51.368;1.51.368;Нет;ВР002028355;2000;;;;;138;;;;;;40;;;;1336.00;Интерьерный декор;молдинги;
6440;орнамент 1.60.025;1.60.025;Нет;ВР002028633;;387;210;;;;;;;;;30;;;;855.00;Интерьерный декор;орнаменты;
6441;орнамент 1.60.032;1.60.032;Нет;ВР002028746;;604;188;;;;;;;;;51;;;;1572.00;Интерьерный декор;орнаменты;
6442;орнамент 1.60.020;1.60.020;Нет;ВР002028006;;51;155;;;;;;;;;6;;;;308.00;Интерьерный декор;орнаменты;
6443;орнамент 1.60.120;1.60.120;Нет;ВР002028007;;51;155;;;;;;;;;6;;;;308.00;Интерьерный декор;орнаменты;
6444;торцевой элемент 4.33.332;4.33.332;Нет;ВР001005117;;51;131;51;;;;;;;;;;;;281.00;Фасадный декор;антаблементы;дополнительные элементы
6445;торцевой элемент 4.31.232;4.31.232;Нет;ВР001005031;;250;170;250;;;;;;;;;;;;1923.00;Фасадный декор;антаблементы;дополнительные элементы
6446;торцевой элемент 4.81.031;4.81.031;Нет;ВР001004997;;96;290;96;;;;;;;;;;;;519.00;Фасадный декор;антаблементы;дополнительные элементы
6447;торцевой элемент 4.81.032;4.81.032;Нет;ВР001005001;;108;365;108;;;;;;;;;;;;695.00;Фасадный декор;антаблементы;дополнительные элементы
6448;внешний угол 4.32.111;4.32.111;Нет;ВР001004977;;302;168;302;;;;;;;;;;;;1678.00;Фасадный декор;антаблементы;дополнительные элементы
6449;внешний угол 4.32.312;4.32.312;Нет;ВР001005113;;306;195;306;;;;;;;;;;;;1964.00;Фасадный декор;антаблементы;дополнительные элементы
6450;внешний угол 4.81.011;4.81.011;Нет;ВР001004995;;196;290;196;;;;;;;;;;;;1036.00;Фасадный декор;антаблементы;дополнительные элементы
6451;внешний угол 4.81.012;4.81.012;Нет;ВР001004999;;208;365;208;;;;;;;;;;;;1323.00;Фасадный декор;антаблементы;дополнительные элементы
6452;внутренний угол 4.31.222;4.31.222;Нет;ВР001005030;;350;170;350;;;;;;;;;;;;2692.00;Фасадный декор;антаблементы;дополнительные элементы
6453;внутренний угол 4.32.221;4.32.221;Нет;ВР001005048;;292;174;292;;;;;;;;;;;;2064.00;Фасадный декор;антаблементы;дополнительные элементы
6454;внутренний угол 4.81.021;4.81.021;Нет;ВР001004996;;196;290;196;;;;;;;;;;;;1036.00;Фасадный декор;антаблементы;дополнительные элементы
6455;внутренний угол 4.81.022;4.81.022;Нет;ВР001005000;;208;365;208;;;;;;;;;;;;1323.00;Фасадный декор;антаблементы;дополнительные элементы
6456;опорный блок 4.78.101;4.78.101;Нет;ВР001024117;;240;60;184;;;;;;;;;;;;574.00;Фасадный декор;балюстрады;дополнительные элементы
6457;полукрышка 4.73.211;4.73.211;Нет;ВР002027720;;220;50;110;;;;;;;;;;;;382.00;Фасадный декор;балюстрады;крышки столба
6458;полукрышка пирамида 4.76.111;4.76.111;Нет;ВР002025581;;270;85;135;;;;;;;;;;;;636.00;Фасадный декор;балюстрады;крышки столба
6459;полуоснование 4.74.111;4.74.111;Нет;ВР002025391;;3000;100;90;;;;;;;;;;;;6353.00;Фасадный декор;балюстрады;основания
6460;полупоручень 4.72.111;4.72.111;Нет;ВР002025392;;3000;110;95;;;;;;;;;;;;5718.00;Фасадный декор;балюстрады;поручни
6461;полустолб 4.75.111;4.75.111;Нет;ВР002025579;;220;1020;110;;;;;;;;;;;;3812.00;Фасадный декор;балюстрады;столбы
6462;полустолб 4.75.211;4.75.211;Нет;ВР002027722;;180;1020;90;;;;;;;;;;;;3050.00;Фасадный декор;балюстрады;столбы
6463;торцевой элемент 4.02.331;4.02.331;Нет;ВР001023620;;293;268;293;;;;;;;;;;;;3094.00;Фасадный декор;антаблементы;дополнительные элементы
6464;торцевой элемент 4.03.131;4.03.131;Нет;ВР001004945;;30;244;30;;;;;;;;;;;;281.00;Фасадный декор;антаблементы;дополнительные элементы
6465;торцевой элемент 4.03.132;4.03.132;Нет;ВР001023974;;70;235;70;;;;;;;;;;;;338.00;Фасадный декор;антаблементы;дополнительные элементы
6466;торцевой элемент 4.03.332;4.03.332;Нет;ВР001023976;;74;170;74;;;;;;;;;;;;294.00;Фасадный декор;антаблементы;дополнительные элементы
6467;полубалясина 4.71.111;4.71.111;Нет;ВР002025390;;120;785;60;;;;;;;;;;;;1271.00;Фасадный декор;балюстрады;балясины
6468;полубалясина 4.71.211;4.71.211;Нет;ВР002027717;;90;789;45;;;;;;;;;;;;1017.00;Фасадный декор;балюстрады;балясины
6469;торцевой элемент 4.33.331;4.33.331;Нет;ВР001005094;;83;129;83;;;;;;;;;;;;281.00;Фасадный декор;антаблементы;дополнительные элементы
6470;торцевой элемент 4.34.131;4.34.131;Нет;ВР001004969;;109;112;109;;;;;;;;;;;;458.00;Фасадный декор;антаблементы;дополнительные элементы
6471;торцевой элемент 4.34.231;4.34.231;Нет;ВР001005035;;109;125;109;;;;;;;;;;;;351.00;Фасадный декор;антаблементы;дополнительные элементы
6472;внутренний угол 4.32.322;4.32.322;Нет;ВР001005114;;306;195;306;;;;;;;;;;;;1964.00;Фасадный декор;антаблементы;дополнительные элементы
6473;торцевой элемент 4.32.331;4.32.331;Нет;ВР001005111;;205;194;205;;;;;;;;;;;;1435.00;Фасадный декор;антаблементы;дополнительные элементы
6474;торцевой элемент 4.32.332;4.32.332;Нет;ВР001005115;;206;195;206;;;;;;;;;;;;1319.00;Фасадный декор;антаблементы;дополнительные элементы
6475;торцевой элемент 4.33.132;4.33.132;Нет;ВР001004985;;42;165;42;;;;;;;;;;;;281.00;Фасадный декор;антаблементы;дополнительные элементы
6476;торцевой элемент 4.33.232;4.33.232;Нет;ВР001005055;;42;146;42;;;;;;;;;;;;281.00;Фасадный декор;антаблементы;дополнительные элементы
6477;торцевой элемент 4.04.331;4.04.331;Нет;ВР001005073;;67;208;67;;;;;;;;;;;;281.00;Фасадный декор;антаблементы;дополнительные элементы
6478;внешний угол 4.01.111;4.01.111;Нет;ВР001004935;;455;250;455;;;;;;;;;;;;3817.00;Фасадный декор;антаблементы;дополнительные элементы
6479;внешний угол 4.01.113;4.01.113;Нет;ВР001004939;;460;265;460;;;;;;;;;;;;5788.00;Фасадный декор;антаблементы;дополнительные элементы
6480;внешний угол 4.01.211;4.01.211;Нет;ВР001005005;;383;278;383;;;;;;;;;;;;3769.00;Фасадный декор;антаблементы;дополнительные элементы
6481;внешний угол 4.01.212;4.01.212;Нет;ВР001005009;;384;282;384;;;;;;;;;;;;4037.00;Фасадный декор;антаблементы;дополнительные элементы
6482;внешний угол 4.01.311;4.01.311;Нет;ВР001005065;;408;297;408;;;;;;;;;;;;3726.00;Фасадный декор;антаблементы;дополнительные элементы
6483;внешний угол 4.02.111;4.02.111;Нет;ВР001023603;;407;259;407;;;;;;;;;;;;4300.00;Фасадный декор;антаблементы;дополнительные элементы
6484;внешний угол 4.02.211;4.02.211;Нет;ВР001023615;;370;250;370;;;;;;;;;;;;3570.00;Фасадный декор;антаблементы;дополнительные элементы
6485;внешний угол 4.02.311;4.02.311;Нет;ВР001023616;;393;268;393;;;;;;;;;;;;4142.00;Фасадный декор;антаблементы;дополнительные элементы
6486;внутренний угол 4.01.121;4.01.121;Нет;ВР001004936;;455;250;455;;;;;;;;;;;;3817.00;Фасадный декор;антаблементы;дополнительные элементы
6487;внутренний угол 4.01.123;4.01.123;Нет;ВР001004940;;460;265;460;;;;;;;;;;;;5788.00;Фасадный декор;антаблементы;дополнительные элементы
6488;внутренний угол 4.01.221;4.01.221;Нет;ВР001005006;;383;278;383;;;;;;;;;;;;3769.00;Фасадный декор;антаблементы;дополнительные элементы
6489;внутренний угол 4.01.222;4.01.222;Нет;ВР001005010;;384;282;384;;;;;;;;;;;;4037.00;Фасадный декор;антаблементы;дополнительные элементы
6490;внутренний угол 4.01.321;4.01.321;Нет;ВР001005066;;408;297;408;;;;;;;;;;;;3726.00;Фасадный декор;антаблементы;дополнительные элементы
6491;внутренний угол 4.01.322;4.01.322;Нет;ВР001005070;;406;297;406;;;;;;;;;;;;4012.00;Фасадный декор;антаблементы;дополнительные элементы
6492;внутренний угол 4.02.121;4.02.121;Нет;ВР001023604;;407;259;407;;;;;;;;;;;;4300.00;Фасадный декор;антаблементы;дополнительные элементы
6498;карниз 1.50.284;1.50.284;Нет;ВР002028688;2000;;;;70;81;;;;;;;;;;843.00;Интерьерный декор;карнизы;
6499;карниз 1.50.284 гибкий;1.50.284;Да;ВР002028718;2000;;;;70;81;;;;;;;2000;2000;;1686.00;Интерьерный декор;гибкие карнизы;
6500;карниз 1.50.283;1.50.283;Нет;ВР002028627;2000;;;;41;74;;;;;;;;;;813.00;Интерьерный декор;карнизы;
